"i","lon","lat","x","y","z","gbli","land"
4316,32.34375,23.0382807548799,1,0.633243016177569,0.503357699799294,6349,FALSE
4317,35.15625,22.3690088751137,1,0.704279460865044,0.503357699799294,6350,FALSE
4318,37.96875,21.6441800935059,1,0.780407659653944,0.503357699799294,6351,TRUE
4319,40.78125,20.8641902416153,1,0.86260593225674,0.503357699799294,6208,FALSE
4320,43.59375,20.0295972386756,1,0.952079146700925,0.503357699799294,6209,FALSE
4321,-43.59375,17.7985340361138,1,-0.952079146700925,0.443269513890864,6175,TRUE
4322,-40.78125,18.5542036568606,1,-0.86260593225674,0.443269513890864,6176,TRUE
4323,-37.96875,19.2619645718787,1,-0.780407659653944,0.443269513890864,6321,TRUE
4324,-35.15625,19.9210442247999,1,-0.704279460865044,0.443269513890864,6322,TRUE
4325,-32.34375,20.5308160532158,1,-0.633243016177569,0.443269513890864,6323,TRUE
4326,-29.53125,21.0907809730068,1,-0.566493002730344,0.443269513890864,6324,TRUE
4327,-26.71875,21.6005494480953,1,-0.503357699799294,0.443269513890864,6469,TRUE
4328,-23.90625,22.0598244533684,1,-0.443269513890864,0.443269513890864,6470,TRUE
4329,-21.09375,22.4683855726243,1,-0.385742566271121,0.443269513890864,6472,TRUE
4330,-18.28125,22.8260744150529,1,-0.330355377344334,0.443269513890864,6473,TRUE
4331,-15.46875,23.1327814839796,1,-0.276737270140414,0.443269513890864,6474,FALSE
4332,-12.65625,23.3884345906907,1,-0.224557509317129,0.443269513890864,6475,FALSE
4333,-9.84375,23.5929888738784,1,-0.173516460137856,0.443269513890864,6476,FALSE
4334,-7.03125,23.7464184609654,1,-0.123338236136739,0.443269513890864,6477,FALSE
4335,-4.21875,23.8487097903905,1,-0.0737644315224493,0.443269513890864,6622,FALSE
4336,-1.40625,23.899856602797,1,-0.0245486221089254,0.443269513890864,6623,FALSE
4337,1.40625,23.899856602797,1,0.0245486221089254,0.443269513890864,6481,FALSE
4338,4.21875,23.8487097903905,1,0.0737644315224493,0.443269513890864,6482,FALSE
4339,7.03125,23.7464184609654,1,0.123338236136739,0.443269513890864,6339,FALSE
4340,9.84375,23.5929888738784,1,0.173516460137856,0.443269513890864,6340,FALSE
4341,12.65625,23.3884345906907,1,0.224557509317129,0.443269513890864,6341,FALSE
4342,15.46875,23.1327814839796,1,0.276737270140414,0.443269513890864,6342,FALSE
4343,18.28125,22.8260744150529,1,0.330355377344334,0.443269513890864,6343,FALSE
4344,21.09375,22.4683855726243,1,0.385742566271121,0.443269513890864,6344,FALSE
4345,23.90625,22.0598244533684,1,0.443269513890864,0.443269513890864,6346,FALSE
4346,26.71875,21.6005494480953,1,0.503357699799294,0.443269513890864,6347,FALSE
4347,29.53125,21.0907809730068,1,0.566493002730344,0.443269513890864,6204,FALSE
4348,32.34375,20.5308160532158,1,0.633243016177569,0.443269513890864,6205,FALSE
4349,35.15625,19.9210442247999,1,0.704279460865044,0.443269513890864,6206,FALSE
4350,37.96875,19.2619645718787,1,0.780407659653944,0.443269513890864,6207,TRUE
4351,40.78125,18.5542036568606,1,0.86260593225674,0.443269513890864,6064,TRUE
4352,43.59375,17.7985340361138,1,0.952079146700925,0.443269513890864,6065,FALSE
4353,-43.59375,15.6089244957773,1,-0.952079146700925,0.385742566271121,6031,TRUE
4354,-40.78125,16.2824334843658,1,-0.86260593225674,0.385742566271121,6176,TRUE
4355,-37.96875,16.9144522396793,1,-0.780407659653944,0.385742566271121,6177,TRUE
4356,-35.15625,17.5040896268691,1,-0.704279460865044,0.385742566271121,6178,TRUE
4357,-32.34375,18.0505810345122,1,-0.633243016177569,0.385742566271121,6179,TRUE
4358,-29.53125,18.5532763152816,1,-0.566493002730344,0.385742566271121,6180,TRUE
4359,-26.71875,19.0116278191035,1,-0.503357699799294,0.385742566271121,6325,TRUE
4360,-23.90625,19.425178770071,1,-0.443269513890864,0.385742566271121,6326,TRUE
4361,-21.09375,19.7935522002102,1,-0.385742566271121,0.385742566271121,6328,TRUE
4362,-18.28125,20.1164406169702,1,-0.330355377344334,0.385742566271121,6329,TRUE
4363,-15.46875,20.3935965481155,1,-0.276737270140414,0.385742566271121,6330,FALSE
4364,-12.65625,20.6248240782101,1,-0.224557509317129,0.385742566271121,6331,FALSE
4365,-9.84375,20.8099714654149,1,-0.173516460137856,0.385742566271121,6332,FALSE
4366,-7.03125,20.9489249058703,1,-0.123338236136739,0.385742566271121,6333,FALSE
4367,-4.21875,21.0416034952865,1,-0.0737644315224493,0.385742566271121,6334,FALSE
4368,-1.40625,21.0879554230956,1,-0.0245486221089254,0.385742566271121,6335,FALSE
4369,1.40625,21.0879554230956,1,0.0245486221089254,0.385742566271121,6193,FALSE
4370,4.21875,21.0416034952865,1,0.0737644315224493,0.385742566271121,6194,FALSE
4371,7.03125,20.9489249058703,1,0.123338236136739,0.385742566271121,6195,FALSE
4372,9.84375,20.8099714654149,1,0.173516460137856,0.385742566271121,6196,FALSE
4373,12.65625,20.6248240782101,1,0.224557509317129,0.385742566271121,6197,FALSE
4374,15.46875,20.3935965481155,1,0.276737270140414,0.385742566271121,6198,FALSE
4375,18.28125,20.1164406169702,1,0.330355377344334,0.385742566271121,6199,FALSE
4376,21.09375,19.7935522002102,1,0.385742566271121,0.385742566271121,6200,FALSE
4377,23.90625,19.425178770071,1,0.443269513890864,0.385742566271121,6202,FALSE
4378,26.71875,19.0116278191035,1,0.503357699799294,0.385742566271121,6203,FALSE
4379,29.53125,18.5532763152816,1,0.566493002730344,0.385742566271121,6060,FALSE
4380,32.34375,18.0505810345122,1,0.633243016177569,0.385742566271121,6061,FALSE
4381,35.15625,17.5040896268691,1,0.704279460865044,0.385742566271121,6062,FALSE
4382,37.96875,16.9144522396793,1,0.780407659653944,0.385742566271121,6063,FALSE
4383,40.78125,16.2824334843658,1,0.86260593225674,0.385742566271121,6064,TRUE
4384,43.59375,15.6089244957773,1,0.952079146700925,0.385742566271121,5921,FALSE
4385,-43.59375,13.4555782276856,1,-0.952079146700925,0.330355377344334,5887,TRUE
4386,-40.78125,14.0442249215683,1,-0.86260593225674,0.330355377344334,6032,TRUE
4387,-37.96875,14.5975314148199,1,-0.780407659653944,0.330355377344334,6033,TRUE
4388,-35.15625,15.1145702664255,1,-0.704279460865044,0.330355377344334,6034,TRUE
4389,-32.34375,15.5945199384594,1,-0.633243016177569,0.330355377344334,6035,TRUE
4390,-29.53125,16.0366576885324,1,-0.566493002730344,0.330355377344334,6036,TRUE
4391,-26.71875,16.4403523178455,1,-0.503357699799294,0.330355377344334,6181,TRUE
4392,-23.90625,16.8050569569443,1,-0.443269513890864,0.330355377344334,6182,TRUE
4393,-21.09375,17.130302051998,1,-0.385742566271121,0.330355377344334,6184,TRUE
4394,-18.28125,17.4156886945996,1,-0.330355377344334,0.330355377344334,6185,TRUE
4395,-15.46875,17.660882418486,1,-0.276737270140414,0.330355377344334,6186,FALSE
4396,-12.65625,17.8656075677935,1,-0.224557509317129,0.330355377344334,6187,FALSE
4397,-9.84375,18.0296423238837,1,-0.173516460137856,0.330355377344334,6188,FALSE
4398,-7.03125,18.15281446163,1,-0.123338236136739,0.330355377344334,6189,FALSE
4399,-4.21875,18.2349978913967,1,-0.0737644315224493,0.330355377344334,6190,FALSE
4400,-1.40625,18.2761100297163,1,-0.0245486221089254,0.330355377344334,6191,FALSE
4401,1.40625,18.2761100297163,1,0.0245486221089254,0.330355377344334,6049,FALSE
4402,4.21875,18.2349978913967,1,0.0737644315224493,0.330355377344334,6050,FALSE
4403,7.03125,18.15281446163,1,0.123338236136739,0.330355377344334,6051,FALSE
4404,9.84375,18.0296423238837,1,0.173516460137856,0.330355377344334,6052,FALSE
4405,12.65625,17.8656075677935,1,0.224557509317129,0.330355377344334,6053,FALSE
4406,15.46875,17.660882418486,1,0.276737270140414,0.330355377344334,6054,FALSE
4407,18.28125,17.4156886945996,1,0.330355377344334,0.330355377344334,6055,FALSE
4408,21.09375,17.130302051998,1,0.385742566271121,0.330355377344334,6056,FALSE
4409,23.90625,16.8050569569443,1,0.443269513890864,0.330355377344334,6058,FALSE
4410,26.71875,16.4403523178455,1,0.503357699799294,0.330355377344334,6059,FALSE
4411,29.53125,16.0366576885324,1,0.566493002730344,0.330355377344334,5916,FALSE
4412,32.34375,15.5945199384594,1,0.633243016177569,0.330355377344334,5917,FALSE
4413,35.15625,15.1145702664255,1,0.704279460865044,0.330355377344334,5918,FALSE
4414,37.96875,14.5975314148199,1,0.780407659653944,0.330355377344334,5919,FALSE
4415,40.78125,14.0442249215683,1,0.86260593225674,0.330355377344334,5920,FALSE
4416,43.59375,13.4555782276856,1,0.952079146700925,0.330355377344334,5777,FALSE
4417,-43.59375,11.3334086316718,1,-0.952079146700925,0.276737270140414,5887,TRUE
4418,-40.78125,11.8349680358326,1,-0.86260593225674,0.276737270140414,5888,TRUE
4419,-37.96875,12.3070871465877,1,-0.780407659653944,0.276737270140414,5889,TRUE
4420,-35.15625,12.7488712522594,1,-0.704279460865044,0.276737270140414,5890,TRUE
4421,-32.34375,13.1595112925791,1,-0.633243016177569,0.276737270140414,5891,TRUE
4422,-29.53125,13.5382803036159,1,-0.566493002730344,0.276737270140414,5892,TRUE
4423,-26.71875,13.884529643339,1,-0.503357699799294,0.276737270140414,6037,TRUE
4424,-23.90625,14.1976851152406,1,-0.443269513890864,0.276737270140414,6038,TRUE
4425,-21.09375,14.4772430993607,1,-0.385742566271121,0.276737270140414,6040,TRUE
4426,-18.28125,14.7227667907405,1,-0.330355377344334,0.276737270140414,6041,TRUE
4427,-15.46875,14.9338826352263,1,-0.276737270140414,0.276737270140414,6042,FALSE
4428,-12.65625,15.1102770420237,1,-0.224557509317129,0.276737270140414,6043,FALSE
4429,-9.84375,15.2516934417414,1,-0.173516460137856,0.276737270140414,6044,FALSE
4430,-7.03125,15.3579297480895,1,-0.123338236136739,0.276737270140414,6045,FALSE
4431,-4.21875,15.4288362710355,1,-0.0737644315224493,0.276737270140414,6046,FALSE
4432,-1.40625,15.4643141191559,1,-0.0245486221089254,0.276737270140414,6047,FALSE
4433,1.40625,15.4643141191559,1,0.0245486221089254,0.276737270140414,5905,FALSE
4434,4.21875,15.4288362710355,1,0.0737644315224493,0.276737270140414,5906,FALSE
4435,7.03125,15.3579297480895,1,0.123338236136739,0.276737270140414,5907,FALSE
4436,9.84375,15.2516934417414,1,0.173516460137856,0.276737270140414,5908,FALSE
4437,12.65625,15.1102770420237,1,0.224557509317129,0.276737270140414,5909,FALSE
4438,15.46875,14.9338826352263,1,0.276737270140414,0.276737270140414,5910,FALSE
4439,18.28125,14.7227667907405,1,0.330355377344334,0.276737270140414,5911,FALSE
4440,21.09375,14.4772430993607,1,0.385742566271121,0.276737270140414,5912,FALSE
4441,23.90625,14.1976851152406,1,0.443269513890864,0.276737270140414,5914,FALSE
4442,26.71875,13.884529643339,1,0.503357699799294,0.276737270140414,5915,FALSE
4443,29.53125,13.5382803036159,1,0.566493002730344,0.276737270140414,5772,FALSE
4444,32.34375,13.1595112925791,1,0.633243016177569,0.276737270140414,5773,FALSE
4445,35.15625,12.7488712522594,1,0.704279460865044,0.276737270140414,5774,FALSE
4446,37.96875,12.3070871465877,1,0.780407659653944,0.276737270140414,5775,FALSE
4447,40.78125,11.8349680358326,1,0.86260593225674,0.276737270140414,5776,FALSE
4448,43.59375,11.3334086316718,1,0.952079146700925,0.276737270140414,5777,FALSE
4449,-43.59375,9.2374287755688,1,-0.952079146700925,0.224557509317129,5743,TRUE
4450,-40.78125,9.65010194885602,1,-0.86260593225674,0.224557509317129,5744,TRUE
4451,-37.96875,10.0390113156038,1,-0.780407659653944,0.224557509317129,5745,TRUE
4452,-35.15625,10.4033514426057,1,-0.704279460865044,0.224557509317129,5746,TRUE
4453,-32.34375,10.7423835761886,1,-0.633243016177569,0.224557509317129,5747,TRUE
4454,-29.53125,11.0554344153778,1,-0.566493002730344,0.224557509317129,5748,TRUE
4455,-26.71875,11.3418946790584,1,-0.503357699799294,0.224557509317129,5893,TRUE
4456,-23.90625,11.6012175331398,1,-0.443269513890864,0.224557509317129,5894,TRUE
4457,-21.09375,11.8329169412271,1,-0.385742566271121,0.224557509317129,5896,TRUE
4458,-18.28125,12.0365659987652,1,-0.330355377344334,0.224557509317129,5897,TRUE
4459,-15.46875,12.2117953062299,1,-0.276737270140414,0.224557509317129,5898,FALSE
4460,-12.65625,12.3582914318751,1,-0.224557509317129,0.224557509317129,5899,FALSE
4461,-9.84375,12.4757955089745,1,-0.173516460137856,0.224557509317129,5900,FALSE
4462,-7.03125,12.5641020065368,1,-0.123338236136739,0.224557509317129,5901,FALSE
4463,-4.21875,12.6230577062559,1,-0.0737644315224493,0.224557509317129,5902,FALSE
4464,-1.40625,12.6525609120527,1,-0.0245486221089254,0.224557509317129,5903,FALSE
4465,1.40625,12.6525609120527,1,0.0245486221089254,0.224557509317129,5761,FALSE
4466,4.21875,12.6230577062559,1,0.0737644315224493,0.224557509317129,5762,FALSE
4467,7.03125,12.5641020065368,1,0.123338236136739,0.224557509317129,5763,FALSE
4468,9.84375,12.4757955089745,1,0.173516460137856,0.224557509317129,5764,FALSE
4469,12.65625,12.3582914318751,1,0.224557509317129,0.224557509317129,5765,FALSE
4470,15.46875,12.2117953062299,1,0.276737270140414,0.224557509317129,5766,FALSE
4471,18.28125,12.0365659987652,1,0.330355377344334,0.224557509317129,5767,FALSE
4472,21.09375,11.8329169412271,1,0.385742566271121,0.224557509317129,5768,FALSE
4473,23.90625,11.6012175331398,1,0.443269513890864,0.224557509317129,5770,FALSE
4474,26.71875,11.3418946790584,1,0.503357699799294,0.224557509317129,5771,FALSE
4475,29.53125,11.0554344153778,1,0.566493002730344,0.224557509317129,5628,FALSE
4476,32.34375,10.7423835761886,1,0.633243016177569,0.224557509317129,5629,FALSE
4477,35.15625,10.4033514426057,1,0.704279460865044,0.224557509317129,5630,FALSE
4478,37.96875,10.0390113156038,1,0.780407659653944,0.224557509317129,5631,FALSE
4479,40.78125,9.65010194885602,1,0.86260593225674,0.224557509317129,5632,FALSE
4480,43.59375,9.2374287755688,1,0.952079146700925,0.224557509317129,5633,FALSE
4481,-43.59375,7.1627425673826,1,-0.952079146700925,0.173516460137856,5599,TRUE
4482,-40.78125,7.4851142727277,1,-0.86260593225674,0.173516460137856,5600,TRUE
4483,-37.96875,7.789208348857,1,-0.780407659653944,0.173516460137856,5601,TRUE
4484,-35.15625,8.07435351865106,1,-0.704279460865044,0.173516460137856,5602,TRUE
4485,-32.34375,8.3399279030684,1,-0.633243016177569,0.173516460137856,5603,TRUE
4486,-29.53125,8.5853591101234,1,-0.566493002730344,0.173516460137856,5604,TRUE
4487,-26.71875,8.81012416798573,1,-0.503357699799294,0.173516460137856,5749,TRUE
4488,-23.90625,9.01374933277543,1,-0.443269513890864,0.173516460137856,5750,TRUE
4489,-21.09375,9.19580980130954,1,-0.385742566271121,0.173516460137856,5752,TRUE
4490,-18.28125,9.35592935812597,1,-0.330355377344334,0.173516460137856,5753,TRUE
4491,-15.46875,9.49377998462992,1,-0.276737270140414,0.173516460137856,5754,TRUE
4492,-12.65625,9.60908145624283,1,-0.224557509317129,0.173516460137856,5755,FALSE
4493,-9.84375,9.70160095104807,1,-0.173516460137856,0.173516460137856,5756,FALSE
4494,-7.03125,9.77115269068708,1,-0.123338236136739,0.173516460137856,5757,FALSE
4495,-4.21875,9.81759763122354,1,-0.0737644315224493,0.173516460137856,5758,FALSE
4496,-1.40625,9.84084321842075,1,-0.0245486221089254,0.173516460137856,5759,FALSE
4497,1.40625,9.84084321842075,1,0.0245486221089254,0.173516460137856,5617,FALSE
4498,4.21875,9.81759763122354,1,0.0737644315224493,0.173516460137856,5618,FALSE
4499,7.03125,9.77115269068708,1,0.123338236136739,0.173516460137856,5619,FALSE
4500,9.84375,9.70160095104807,1,0.173516460137856,0.173516460137856,5620,FALSE
4501,12.65625,9.60908145624283,1,0.224557509317129,0.173516460137856,5621,FALSE
4502,15.46875,9.49377998462992,1,0.276737270140414,0.173516460137856,5622,FALSE
4503,18.28125,9.35592935812597,1,0.330355377344334,0.173516460137856,5623,FALSE
4504,21.09375,9.19580980130954,1,0.385742566271121,0.173516460137856,5624,FALSE
4505,23.90625,9.01374933277543,1,0.443269513890864,0.173516460137856,5626,FALSE
4506,26.71875,8.81012416798573,1,0.503357699799294,0.173516460137856,5627,FALSE
4507,29.53125,8.5853591101234,1,0.566493002730344,0.173516460137856,5484,FALSE
4508,32.34375,8.3399279030684,1,0.633243016177569,0.173516460137856,5485,FALSE
4509,35.15625,8.07435351865106,1,0.704279460865044,0.173516460137856,5486,FALSE
4510,37.96875,7.789208348857,1,0.780407659653944,0.173516460137856,5487,FALSE
4511,40.78125,7.4851142727277,1,0.86260593225674,0.173516460137856,5488,FALSE
4512,43.59375,7.1627425673826,1,0.952079146700925,0.173516460137856,5489,FALSE
4513,-43.59375,5.10453236714529,1,-0.952079146700925,0.123338236136739,5455,TRUE
4514,-40.78125,5.33553682767347,1,-0.86260593225674,0.123338236136739,5456,TRUE
4515,-37.96875,5.55359740657234,1,-0.780407659653944,0.123338236136739,5457,TRUE
4516,-35.15625,5.75821096695941,1,-0.704279460865044,0.123338236136739,5458,TRUE
4517,-32.34375,5.94890819368512,1,-0.633243016177569,0.123338236136739,5459,TRUE
4518,-29.53125,6.12525421238455,1,-0.566493002730344,0.123338236136739,5460,TRUE
4519,-26.71875,6.28684910836139,1,-0.503357699799294,0.123338236136739,5605,TRUE
4520,-23.90625,6.43332835535434,1,-0.443269513890864,0.123338236136739,5606,TRUE
4521,-21.09375,6.56436316443626,1,-0.385742566271121,0.123338236136739,5608,TRUE
4522,-18.28125,6.67966076324486,1,-0.330355377344334,0.123338236136739,5609,TRUE
4523,-15.46875,6.77896461545463,1,-0.276737270140414,0.123338236136739,5610,TRUE
4524,-12.65625,6.8620545898885,1,-0.224557509317129,0.123338236136739,5611,TRUE
4525,-9.84375,6.92874708795367,1,-0.173516460137856,0.123338236136739,5612,FALSE
4526,-7.03125,6.97889513719113,1,-0.123338236136739,0.123338236136739,5613,FALSE
4527,-4.21875,7.01238845767548,1,-0.0737644315224493,0.123338236136739,5614,FALSE
4528,-1.40625,7.02915350681591,1,-0.0245486221089254,0.123338236136739,5615,FALSE
4529,1.40625,7.02915350681591,1,0.0245486221089254,0.123338236136739,5473,FALSE
4530,4.21875,7.01238845767548,1,0.0737644315224493,0.123338236136739,5474,FALSE
4531,7.03125,6.97889513719113,1,0.123338236136739,0.123338236136739,5475,FALSE
4532,9.84375,6.92874708795367,1,0.173516460137856,0.123338236136739,5476,FALSE
4533,12.65625,6.8620545898885,1,0.224557509317129,0.123338236136739,5477,FALSE
4534,15.46875,6.77896461545463,1,0.276737270140414,0.123338236136739,5478,FALSE
4535,18.28125,6.67966076324486,1,0.330355377344334,0.123338236136739,5479,FALSE
4536,21.09375,6.56436316443626,1,0.385742566271121,0.123338236136739,5480,FALSE
4537,23.90625,6.43332835535434,1,0.443269513890864,0.123338236136739,5482,FALSE
4538,26.71875,6.28684910836139,1,0.503357699799294,0.123338236136739,5483,FALSE
4539,29.53125,6.12525421238455,1,0.566493002730344,0.123338236136739,5340,FALSE
4540,32.34375,5.94890819368512,1,0.633243016177569,0.123338236136739,5341,FALSE
4541,35.15625,5.75821096695941,1,0.704279460865044,0.123338236136739,5342,FALSE
4542,37.96875,5.55359740657234,1,0.780407659653944,0.123338236136739,5343,FALSE
4543,40.78125,5.33553682767347,1,0.86260593225674,0.123338236136739,5344,FALSE
4544,43.59375,5.10453236714529,1,0.952079146700925,0.123338236136739,5345,FALSE
4545,-43.59375,3.05804396774232,1,-0.952079146700925,0.0737644315224493,5311,TRUE
4546,-40.78125,3.19693852357026,1,-0.86260593225674,0.0737644315224493,5312,TRUE
4547,-37.96875,3.32811181253886,1,-0.780407659653944,0.0737644315224493,5313,TRUE
4548,-35.15625,3.45125259730443,1,-0.704279460865044,0.0737644315224493,5314,TRUE
4549,-32.34375,3.56606930834679,1,-0.633243016177569,0.0737644315224493,5315,TRUE
4550,-29.53125,3.67229063622296,1,-0.566493002730344,0.0737644315224493,5316,TRUE
4551,-26.71875,3.76966607074278,1,-0.503357699799294,0.0737644315224493,5461,TRUE
4552,-23.90625,3.85796638823449,1,-0.443269513890864,0.0737644315224493,5462,TRUE
4553,-21.09375,3.93698408822058,1,-0.385742566271121,0.0737644315224493,5464,TRUE
4554,-18.28125,4.0065337809211,1,-0.330355377344334,0.0737644315224493,5465,TRUE
4555,-15.46875,4.06645252704339,1,-0.276737270140414,0.0737644315224493,5466,TRUE
4556,-12.65625,4.11660013130598,1,-0.224557509317129,0.0737644315224493,5467,TRUE
4557,-9.84375,4.1568593910837,1,-0.173516460137856,0.0737644315224493,5468,TRUE
4558,-7.03125,4.18713630145421,1,-0.123338236136739,0.0737644315224493,5469,TRUE
4559,-4.21875,4.20736021777879,1,-0.0737644315224493,0.0737644315224493,5470,TRUE
4560,-1.40625,4.21748397676755,1,-0.0245486221089254,0.0737644315224493,5471,TRUE
4561,1.40625,4.21748397676755,1,0.0245486221089254,0.0737644315224493,5329,TRUE
4562,4.21875,4.20736021777879,1,0.0737644315224493,0.0737644315224493,5330,TRUE
4563,7.03125,4.18713630145421,1,0.123338236136739,0.0737644315224493,5331,TRUE
4564,9.84375,4.1568593910837,1,0.173516460137856,0.0737644315224493,5332,FALSE
4565,12.65625,4.11660013130598,1,0.224557509317129,0.0737644315224493,5333,FALSE
4566,15.46875,4.06645252704339,1,0.276737270140414,0.0737644315224493,5334,FALSE
4567,18.28125,4.0065337809211,1,0.330355377344334,0.0737644315224493,5335,FALSE
4568,21.09375,3.93698408822058,1,0.385742566271121,0.0737644315224493,5336,FALSE
4569,23.90625,3.85796638823449,1,0.443269513890864,0.0737644315224493,5338,FALSE
4570,26.71875,3.76966607074278,1,0.503357699799294,0.0737644315224493,5339,FALSE
4571,29.53125,3.67229063622296,1,0.566493002730344,0.0737644315224493,5196,FALSE
4572,32.34375,3.56606930834679,1,0.633243016177569,0.0737644315224493,5197,FALSE
4573,35.15625,3.45125259730443,1,0.704279460865044,0.0737644315224493,5198,FALSE
4574,37.96875,3.32811181253886,1,0.780407659653944,0.0737644315224493,5199,FALSE
4575,40.78125,3.19693852357026,1,0.86260593225674,0.0737644315224493,5200,FALSE
4576,43.59375,3.05804396774232,1,0.952079146700925,0.0737644315224493,5201,FALSE
4577,-43.59375,1.01856970147824,1,-0.952079146700925,0.0245486221089254,5167,TRUE
4578,-40.78125,1.06491616409212,1,-0.86260593225674,0.0245486221089254,5168,TRUE
4579,-37.96875,1.10869642405897,1,-0.780407659653944,0.0245486221089254,5169,TRUE
4580,-35.15625,1.14980518716711,1,-0.704279460865044,0.0245486221089254,5170,TRUE
4581,-32.34375,1.18814360696818,1,-0.633243016177569,0.0245486221089254,5171,TRUE
4582,-29.53125,1.22361951883351,1,-0.566493002730344,0.0245486221089254,5172,TRUE
4583,-26.71875,1.25614765774504,1,-0.503357699799294,0.0245486221089254,5317,TRUE
4584,-23.90625,1.28564985938781,1,-0.443269513890864,0.0245486221089254,5318,TRUE
4585,-21.09375,1.31205524415295,1,-0.385742566271121,0.0245486221089254,5320,TRUE
4586,-18.28125,1.3353003837009,1,-0.330355377344334,0.0245486221089254,5321,TRUE
4587,-15.46875,1.35532944977416,1,-0.276737270140414,0.0245486221089254,5322,TRUE
4588,-12.65625,1.37209434498731,1,-0.224557509317129,0.0245486221089254,5323,TRUE
4589,-9.84375,1.38555481535917,1,-0.173516460137856,0.0245486221089254,5324,TRUE
4590,-7.03125,1.39567854438816,1,-0.123338236136739,0.0245486221089254,5325,TRUE
4591,-4.21875,1.40244122850663,1,-0.0737644315224493,0.0245486221089254,5326,TRUE
4592,-1.40625,1.40582663378438,1,-0.0245486221089254,0.0245486221089254,5327,TRUE
4593,1.40625,1.40582663378438,1,0.0245486221089254,0.0245486221089254,5185,TRUE
4594,4.21875,1.40244122850663,1,0.0737644315224493,0.0245486221089254,5186,TRUE
4595,7.03125,1.39567854438816,1,0.123338236136739,0.0245486221089254,5187,TRUE
4596,9.84375,1.38555481535917,1,0.173516460137856,0.0245486221089254,5188,FALSE
4597,12.65625,1.37209434498731,1,0.224557509317129,0.0245486221089254,5189,FALSE
4598,15.46875,1.35532944977416,1,0.276737270140414,0.0245486221089254,5190,FALSE
4599,18.28125,1.3353003837009,1,0.330355377344334,0.0245486221089254,5191,FALSE
4600,21.09375,1.31205524415295,1,0.385742566271121,0.0245486221089254,5192,FALSE
4601,23.90625,1.28564985938781,1,0.443269513890864,0.0245486221089254,5194,FALSE
4602,26.71875,1.25614765774504,1,0.503357699799294,0.0245486221089254,5195,FALSE
4603,29.53125,1.22361951883351,1,0.566493002730344,0.0245486221089254,5052,FALSE
4604,32.34375,1.18814360696818,1,0.633243016177569,0.0245486221089254,5053,FALSE
4605,35.15625,1.14980518716711,1,0.704279460865044,0.0245486221089254,5054,FALSE
4606,37.96875,1.10869642405897,1,0.780407659653944,0.0245486221089254,5055,FALSE
4607,40.78125,1.06491616409212,1,0.86260593225674,0.0245486221089254,5056,FALSE
4608,43.59375,1.01856970147824,1,0.952079146700925,0.0245486221089254,5057,FALSE
4609,-43.59375,-1.01856970147824,1,-0.952079146700925,-0.0245486221089254,5167,TRUE
4610,-40.78125,-1.06491616409212,1,-0.86260593225674,-0.0245486221089254,5168,TRUE
4611,-37.96875,-1.10869642405897,1,-0.780407659653944,-0.0245486221089254,5169,TRUE
4612,-35.15625,-1.14980518716711,1,-0.704279460865044,-0.0245486221089254,5170,TRUE
4613,-32.34375,-1.18814360696818,1,-0.633243016177569,-0.0245486221089254,5171,TRUE
4614,-29.53125,-1.22361951883351,1,-0.566493002730344,-0.0245486221089254,5172,TRUE
4615,-26.71875,-1.25614765774504,1,-0.503357699799294,-0.0245486221089254,5029,TRUE
4616,-23.90625,-1.28564985938781,1,-0.443269513890864,-0.0245486221089254,5030,TRUE
4617,-21.09375,-1.31205524415295,1,-0.385742566271121,-0.0245486221089254,5032,TRUE
4618,-18.28125,-1.3353003837009,1,-0.330355377344334,-0.0245486221089254,5033,TRUE
4619,-15.46875,-1.35532944977416,1,-0.276737270140414,-0.0245486221089254,5034,TRUE
4620,-12.65625,-1.37209434498731,1,-0.224557509317129,-0.0245486221089254,5035,TRUE
4621,-9.84375,-1.38555481535917,1,-0.173516460137856,-0.0245486221089254,5036,TRUE
4622,-7.03125,-1.39567854438816,1,-0.123338236136739,-0.0245486221089254,5037,TRUE
4623,-4.21875,-1.40244122850663,1,-0.0737644315224493,-0.0245486221089254,5038,TRUE
4624,-1.40625,-1.40582663378438,1,-0.0245486221089254,-0.0245486221089254,5039,TRUE
4625,1.40625,-1.40582663378438,1,0.0245486221089254,-0.0245486221089254,4897,TRUE
4626,4.21875,-1.40244122850663,1,0.0737644315224493,-0.0245486221089254,4898,TRUE
4627,7.03125,-1.39567854438816,1,0.123338236136739,-0.0245486221089254,4899,TRUE
4628,9.84375,-1.38555481535917,1,0.173516460137856,-0.0245486221089254,4900,FALSE
4629,12.65625,-1.37209434498731,1,0.224557509317129,-0.0245486221089254,4901,FALSE
4630,15.46875,-1.35532944977416,1,0.276737270140414,-0.0245486221089254,4902,FALSE
4631,18.28125,-1.3353003837009,1,0.330355377344334,-0.0245486221089254,4903,FALSE
4632,21.09375,-1.31205524415295,1,0.385742566271121,-0.0245486221089254,4904,FALSE
4633,23.90625,-1.28564985938781,1,0.443269513890864,-0.0245486221089254,4906,FALSE
4634,26.71875,-1.25614765774504,1,0.503357699799294,-0.0245486221089254,4907,FALSE
4635,29.53125,-1.22361951883351,1,0.566493002730344,-0.0245486221089254,5052,FALSE
4636,32.34375,-1.18814360696818,1,0.633243016177569,-0.0245486221089254,5053,FALSE
